52,12.118,1502088945,user_group-3,1.041660,,{'Time_Taken_For_Booking_Slydes': 1.0416228771209717}
53,12.265,1502088945,user_group-2,1.115640,,{'Time_Taken_For_Booking_Slydes': 1.1155221462249756}
54,13.569,1502088946,user_group-3,1.451008,,{'Time_Taken_For_Booking_Slydes': 1.4509129524230957}
55,13.569,1502088946,user_group-2,1.303716,,{'Time_Taken_For_Booking_Slydes': 1.3036599159240723}
56,13.570,1502088946,user_group-1,1.838134,,{'Time_Taken_For_Booking_Slydes': 1.8380849361419678}
57,13.748,1502088947,user_group-3,0.178233,,{'Time_Taken_For_Booking_Slydes': 0.17820096015930176}
58,13.749,1502088947,user_group-1,0.178371,,{'Time_Taken_For_Booking_Slydes': 0.17831707000732422}
59,13.749,1502088947,user_group-2,0.179354,,{'Time_Taken_For_Booking_Slydes': 0.17930316925048828}
60,13.930,1502088947,user_group-3,0.182100,,{'Time_Taken_For_Booking_Slydes': 0.18201899528503418}
61,13.933,1502088947,user_group-2,0.183355,,{'Time_Taken_For_Booking_Slydes': 0.1833028793334961}
62,13.932,1502088947,user_group-1,0.183157,,{'Time_Taken_For_Booking_Slydes': 0.1831049919128418}
63,14.180,1502088947,user_group-2,0.247409,,{'Time_Taken_For_Booking_Slydes': 0.24733686447143555}
64,14.187,1502088947,user_group-3,0.256844,,{'Time_Taken_For_Booking_Slydes': 0.2567911148071289}
65,14.273,1502088947,user_group-1,0.339747,,{'Time_Taken_For_Booking_Slydes': 0.3396778106689453}
66,15.158,1502088948,user_group-2,0.978059,,{'Time_Taken_For_Booking_Slydes': 0.9780018329620361}
67,15.213,1502088948,user_group-3,1.025742,,{'Time_Taken_For_Booking_Slydes': 1.025683879852295}
68,15.340,1502088948,user_group-1,1.066560,,{'Time_Taken_For_Booking_Slydes': 1.0665018558502197}
69,15.638,1502088948,user_group-2,0.468238,,{'Time_Taken_For_Booking_Slydes': 0.46817898750305176}
70,15.647,1502088948,user_group-3,0.434006,,{'Time_Taken_For_Booking_Slydes': 0.43395209312438965}
71,15.957,1502088949,user_group-3,0.309910,,{'Time_Taken_For_Booking_Slydes': 0.3098440170288086}
72,16.080,1502088949,user_group-1,0.739938,,{'Time_Taken_For_Booking_Slydes': 0.7399041652679443}
73,16.395,1502088949,user_group-3,0.437515,,{'Time_Taken_For_Booking_Slydes': 0.4374399185180664}
74,16.397,1502088949,user_group-2,0.758534,,{'Time_Taken_For_Booking_Slydes': 0.7584969997406006}
75,16.850,1502088950,user_group-1,0.769568,,{'Time_Taken_For_Booking_Slydes': 0.7694962024688721}
76,16.858,1502088950,user_group-2,0.460910,,{'Time_Taken_For_Booking_Slydes': 0.46085309982299805}
77,17.092,1502088950,user_group-3,0.696743,,{'Time_Taken_For_Booking_Slydes': 0.6966688632965088}
78,17.169,1502088950,user_group-1,0.319153,,{'Time_Taken_For_Booking_Slydes': 0.3191051483154297}
79,17.437,1502088950,user_group-1,0.267838,,{'Time_Taken_For_Booking_Slydes': 0.26776981353759766}
80,17.667,1502088950,user_group-2,0.808707,,{'Time_Taken_For_Booking_Slydes': 0.8086698055267334}
81,17.846,1502088951,user_group-3,0.753452,,{'Time_Taken_For_Booking_Slydes': 0.7534120082855225}
82,17.862,1502088951,user_group-2,0.195705,,{'Time_Taken_For_Booking_Slydes': 0.19567012786865234}
83,18.076,1502088951,user_group-1,0.638600,,{'Time_Taken_For_Booking_Slydes': 0.638559103012085}
84,18.544,1502088951,user_group-2,0.681868,,{'Time_Taken_For_Booking_Slydes': 0.681830883026123}
85,18.545,1502088951,user_group-3,0.698931,,{'Time_Taken_For_Booking_Slydes': 0.6988661289215088}
86,18.743,1502088952,user_group-1,0.666927,,{'Time_Taken_For_Booking_Slydes': 0.6668980121612549}
87,18.757,1502088952,user_group-2,0.212077,,{'Time_Taken_For_Booking_Slydes': 0.21203899383544922}
88,19.017,1502088952,user_group-2,0.260693,,{'Time_Taken_For_Booking_Slydes': 0.26065587997436523}
89,19.473,1502088952,user_group-2,0.455096,,{'Time_Taken_For_Booking_Slydes': 0.4550600051879883}
90,19.647,1502088952,user_group-3,1.101926,,{'Time_Taken_For_Booking_Slydes': 1.1018948554992676}
91,19.845,1502088953,user_group-1,1.101414,,{'Time_Taken_For_Booking_Slydes': 1.1013779640197754}
92,19.850,1502088953,user_group-3,0.203017,,{'Time_Taken_For_Booking_Slydes': 0.20298409461975098}
93,19.969,1502088953,user_group-2,0.496099,,{'Time_Taken_For_Booking_Slydes': 0.49605488777160645}
94,20.992,1502088954,user_group-2,1.023017,,{'Time_Taken_For_Booking_Slydes': 1.0229740142822266}
95,21.202,1502088954,user_group-2,0.209674,,{'Time_Taken_For_Booking_Slydes': 0.20963406562805176}
96,21.373,1502088954,user_group-2,0.170547,,{'Time_Taken_For_Booking_Slydes': 0.17051196098327637}
97,21.849,1502088955,user_group-3,1.999099,,{'Time_Taken_For_Booking_Slydes': 1.9990599155426025}
98,21.899,1502088955,user_group-1,2.054385,,{'Time_Taken_For_Booking_Slydes': 2.054353952407837}
99,21.930,1502088955,user_group-2,0.556671,,{'Time_Taken_For_Booking_Slydes': 0.5566341876983643}
100,22.019,1502088955,user_group-3,0.169275,,{'Time_Taken_For_Booking_Slydes': 0.16924500465393066}
101,22.063,1502088955,user_group-1,0.163706,,{'Time_Taken_For_Booking_Slydes': 0.16366791725158691}
102,22.095,1502088955,user_group-2,0.164816,,{'Time_Taken_For_Booking_Slydes': 0.1647319793701172}
103,22.186,1502088955,user_group-3,0.167123,,{'Time_Taken_For_Booking_Slydes': 0.16709494590759277}
104,22.266,1502088955,user_group-2,0.170749,,{'Time_Taken_For_Booking_Slydes': 0.17066001892089844}
105,22.260,1502088955,user_group-1,0.196547,,{'Time_Taken_For_Booking_Slydes': 0.1963348388671875}
106,22.455,1502088955,user_group-3,0.268955,,{'Time_Taken_For_Booking_Slydes': 0.26889991760253906}
107,22.466,1502088955,user_group-2,0.199324,,{'Time_Taken_For_Booking_Slydes': 0.19928503036499023}
108,22.481,1502088955,user_group-1,0.213817,,{'Time_Taken_For_Booking_Slydes': 0.21371197700500488}
109,23.191,1502088956,user_group-3,0.735414,,{'Time_Taken_For_Booking_Slydes': 0.7353780269622803}
110,23.331,1502088956,user_group-2,0.864394,,{'Time_Taken_For_Booking_Slydes': 0.86434006690979}
111,23.339,1502088956,user_group-1,0.858058,,{'Time_Taken_For_Booking_Slydes': 0.8580210208892822}
112,24.008,1502088957,user_group-2,0.677639,,{'Time_Taken_For_Booking_Slydes': 0.6775848865509033}
113,24.009,1502088957,user_group-1,0.669441,,{'Time_Taken_For_Booking_Slydes': 0.6693990230560303}
114,24.024,1502088957,user_group-3,0.833783,,{'Time_Taken_For_Booking_Slydes': 0.8337478637695312}
115,24.817,1502088958,user_group-1,0.807607,,{'Time_Taken_For_Booking_Slydes': 0.8075730800628662}
116,24.821,1502088958,user_group-3,0.796418,,{'Time_Taken_For_Booking_Slydes': 0.7963030338287354}
117,24.873,1502088958,user_group-2,0.853589,,{'Time_Taken_For_Booking_Slydes': 0.8535788059234619}
118,25.018,1502088958,user_group-3,0.196716,,{'Time_Taken_For_Booking_Slydes': 0.19668197631835938}
119,25.056,1502088958,user_group-2,1.046945,,{'Time_Taken_For_Booking_Slydes': 1.0469090938568115}
